Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
01168X0065/P|2|Profondeur relative|04/07/2005 00:00:00|4.25|6.95|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|05/07/2005 00:00:00|4.26|6.94|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|06/07/2005 00:00:00|4.28|6.92|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|07/07/2005 00:00:00|4.28|6.92|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|08/07/2005 00:00:00|4.29|6.91|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|09/07/2005 00:00:00|4.30|6.90|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|10/07/2005 00:00:00|4.29|6.91|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|11/07/2005 00:00:00|4.30|6.90|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|12/07/2005 00:00:00|4.31|6.89|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|13/07/2005 00:00:00|4.32|6.88|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|14/07/2005 00:00:00|4.32|6.88|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|15/07/2005 00:00:00|4.32|6.88|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|16/07/2005 00:00:00|4.34|6.86|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|17/07/2005 00:00:00|4.33|6.87|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|18/07/2005 00:00:00|4.33|6.87|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|19/07/2005 00:00:00|4.36|6.84|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|20/07/2005 00:00:00|4.37|6.83|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|21/07/2005 00:00:00|4.38|6.82|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|22/07/2005 00:00:00|4.38|6.82|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|23/07/2005 00:00:00|4.39|6.81|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
01168X0065/P|2|Profondeur relative|24/07/2005 00:00:00|4.38|6.82|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.49757238633103|49.2149320479043|DREAL  Région Basse-Normandie|
