Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
01423X0044/F4|2|Profondeur relative|05/08/2005 00:00:00|7.57|2.43|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|06/08/2005 00:00:00|7.58|2.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|07/08/2005 00:00:00|7.58|2.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|08/08/2005 00:00:00|7.59|2.41|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|09/08/2005 00:00:00|7.57|2.43|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|10/08/2005 00:00:00|7.58|2.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|11/08/2005 00:00:00|7.58|2.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|12/08/2005 00:00:00|7.58|2.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|13/08/2005 00:00:00|7.58|2.42|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|14/08/2005 00:00:00|7.60|2.40|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|15/08/2005 00:00:00|7.61|2.39|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|16/08/2005 00:00:00|7.60|2.40|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|17/08/2005 00:00:00|7.62|2.38|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|18/08/2005 00:00:00|7.63|2.37|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
01423X0044/F4|2|Profondeur relative|19/08/2005 00:00:00|7.65|2.35|2|Point courant|1|Valeur mesurée|4|Non qualifié|1|Brute|||||-1.60512257955052|49.085591371032|DREAL  Région Basse-Normandie|
